state,answer_set,facility_name,age,count,n_respondents,pct_of_respondents,question_ids,biden_presidency_opinion,climate_change_effects,education,eligible_to_vote,facility_type,following_trump_stormy_daniels_trial,gender,independent_preference_for_dem_rep,kamala_opinion,kamala_record_familiarity,kamala_record_on_crime,labor_unions_opinion,likely_to_vote_in_november_election,party,people_with_convictions_should_vote,race,sentence_length,sentence_so_far_served,skills_for_politics,thought_to_november_election,trump_dictator_first_day_opinion,trump_punishment,us_ready_elect_woman_president,vote_impact_government_level,who_vote_for,who_vote_for_supplement
0_ALL_STATES,all-surveys,"Dodge County, WI",26 - 35,8,33,0.24242424242424243,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Dodge County, WI",36 - 45,13,33,0.3939393939393939,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Dodge County, WI",46 - 55,9,33,0.2727272727272727,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Douglas County, KS",26 - 35,13,34,0.38235294117647056,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Douglas County, KS",36 - 45,9,34,0.2647058823529412,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Douglas County, KS",46 - 55,6,34,0.17647058823529413,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Douglas Detention Center, CO",26 - 35,14,42,0.3333333333333333,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Douglas Detention Center, CO",36 - 45,18,42,0.42857142857142855,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"DuPage County Jail, IL",18 - 25,7,30,0.23333333333333334,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"DuPage County Jail, IL",26 - 35,8,30,0.26666666666666666,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"DuPage County Jail, IL",36 - 45,9,30,0.3,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,Durham County NC - Detention Facility,26 - 35,10,25,0.4,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,Durham County NC - Detention Facility,36 - 45,9,25,0.36,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Eddy County Detention Center, NM",26 - 35,10,29,0.3448275862068966,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Eddy County Detention Center, NM",36 - 45,9,29,0.3103448275862069,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,Edovo Go - General,36 - 45,8,15,0.5333333333333333,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Elkhart County Jail, IN",26 - 35,23,57,0.40350877192982454,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Elkhart County Jail, IN",36 - 45,15,57,0.2631578947368421,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Elkhart County Jail, IN",46 - 55,9,57,0.15789473684210525,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Elkhart County Jail, IN",56 - 65,8,57,0.14035087719298245,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Erie County, NY",18 - 25,11,56,0.19642857142857142,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Erie County, NY",26 - 35,14,56,0.25,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Erie County, NY",36 - 45,21,56,0.375,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Erie County, NY",46 - 55,7,56,0.125,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Escambia County Jail, FL",26 - 35,14,54,0.25925925925925924,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Escambia County Jail, FL",36 - 45,19,54,0.35185185185185186,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Escambia County Jail, FL",46 - 55,9,54,0.16666666666666666,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Escambia County Jail, FL",56 - 65,6,54,0.1111111111111111,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Correctional Facility, NJ",18 - 25,14,67,0.208955223880597,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Correctional Facility, NJ",26 - 35,20,67,0.29850746268656714,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Correctional Facility, NJ",36 - 45,20,67,0.29850746268656714,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Correctional Facility, NJ",46 - 55,12,67,0.1791044776119403,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Middleton HOC, MA",18 - 25,12,71,0.16901408450704225,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Middleton HOC, MA",26 - 35,23,71,0.323943661971831,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Middleton HOC, MA",36 - 45,19,71,0.2676056338028169,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Essex County Middleton HOC, MA",46 - 55,10,71,0.14084507042253522,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Etowah County Jail, AL",18 - 25,9,53,0.16981132075471697,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Etowah County Jail, AL",26 - 35,18,53,0.33962264150943394,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Etowah County Jail, AL",36 - 45,15,53,0.2830188679245283,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Etowah County Jail, AL",46 - 55,8,53,0.1509433962264151,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fairfield County, OH",36 - 45,10,16,0.625,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fayette County, PA",26 - 35,13,36,0.3611111111111111,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fayette County, PA",36 - 45,13,36,0.3611111111111111,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Floyd County Jail, IN",26 - 35,8,25,0.32,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Floyd County Jail, IN",36 - 45,8,25,0.32,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Forsyth County Detention Center, GA",26 - 35,7,20,0.35,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Forsyth County Detention Center, GA",36 - 45,7,20,0.35,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Franklin County Jail, MA",36 - 45,6,14,0.42857142857142855,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Franklin County, PA",26 - 35,13,33,0.3939393939393939,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Franklin County, PA",36 - 45,8,33,0.24242424242424243,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Franklin County, PA",46 - 55,9,33,0.2727272727272727,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fresno County, CA",18 - 25,20,226,0.08849557522123894,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fresno County, CA",26 - 35,67,226,0.29646017699115046,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fresno County, CA",36 - 45,78,226,0.34513274336283184,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fresno County, CA",46 - 55,41,226,0.18141592920353983,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Fresno County, CA",56 - 65,11,226,0.048672566371681415,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"GEO Group-Kinney County, TX",26 - 35,13,24,0.5416666666666666,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"GEO Group-Kinney County, TX",36 - 45,6,24,0.25,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Genesee County, MI",18 - 25,6,33,0.18181818181818182,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Genesee County, MI",26 - 35,12,33,0.36363636363636365,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Genesee County, MI",36 - 45,10,33,0.30303030303030304,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Greene County, OH: Adult Detention",18 - 25,9,25,0.36,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Guadalupe County, TX",18 - 25,9,76,0.11842105263157894,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Guadalupe County, TX",26 - 35,25,76,0.32894736842105265,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Guadalupe County, TX",36 - 45,23,76,0.3026315789473684,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Guadalupe County, TX",46 - 55,14,76,0.18421052631578946,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Gwinnett County Sheriffs Office, GA",18 - 25,33,111,0.2972972972972973,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Gwinnett County Sheriffs Office, GA",26 - 35,33,111,0.2972972972972973,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Gwinnett County Sheriffs Office, GA",36 - 45,26,111,0.23423423423423423,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Gwinnett County Sheriffs Office, GA",46 - 55,14,111,0.12612612612612611,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hall County Jail, GA",36 - 45,6,11,0.5454545454545454,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hamilton County Main Jail, IN",18 - 25,16,96,0.16666666666666666,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hamilton County Main Jail, IN",26 - 35,31,96,0.3229166666666667,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hamilton County Main Jail, IN",36 - 45,31,96,0.3229166666666667,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hamilton County Main Jail, IN",46 - 55,14,96,0.14583333333333334,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hamilton County, TN",26 - 35,15,47,0.3191489361702128,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hamilton County, TN",36 - 45,17,47,0.3617021276595745,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hamilton County, TN",46 - 55,8,47,0.1702127659574468,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hampshire County, MA",36 - 45,10,27,0.37037037037037035,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hampshire County, MA",56 - 65,6,27,0.2222222222222222,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Henrico County Sheriff's Office, VA",26 - 35,8,24,0.3333333333333333,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Henrico County Sheriff's Office, VA",36 - 45,8,24,0.3333333333333333,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hillsborough County House of Corrections, NH",26 - 35,10,24,0.4166666666666667,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hillsborough County House of Corrections, NH",36 - 45,9,24,0.375,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hillsborough County Sheriff's Office, FL",18 - 25,18,183,0.09836065573770492,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hillsborough County Sheriff's Office, FL",26 - 35,58,183,0.31693989071038253,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hillsborough County Sheriff's Office, FL",36 - 45,65,183,0.3551912568306011,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hillsborough County Sheriff's Office, FL",46 - 55,33,183,0.18032786885245902,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hillsborough County Sheriff's Office, FL",56 - 65,9,183,0.04918032786885246,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hudson County Corrections Center, NJ",18 - 25,7,32,0.21875,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hudson County Corrections Center, NJ",26 - 35,9,32,0.28125,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hudson County Corrections Center, NJ",36 - 45,9,32,0.28125,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hunt County, TX",26 - 35,7,25,0.28,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Hunt County, TX",36 - 45,9,25,0.36,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Iron County, UT",36 - 45,9,20,0.45,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Jackson County, TX",36 - 45,6,10,0.6,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Jefferson County Detention Facility, CO",18 - 25,12,76,0.15789473684210525,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Jefferson County Detention Facility, CO",26 - 35,20,76,0.2631578947368421,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Jefferson County Detention Facility, CO",36 - 45,31,76,0.40789473684210525,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Jefferson County Detention Facility, CO",46 - 55,11,76,0.14473684210526316,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Johnson County, TX",18 - 25,11,50,0.22,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Johnson County, TX",26 - 35,14,50,0.28,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Johnson County, TX",36 - 45,13,50,0.26,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Johnson County, TX",46 - 55,9,50,0.18,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kalamazoo County, MI",26 - 35,7,24,0.2916666666666667,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kalamazoo County, MI",36 - 45,11,24,0.4583333333333333,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kane County, IL",18 - 25,16,68,0.23529411764705882,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kane County, IL",26 - 35,21,68,0.3088235294117647,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kane County, IL",36 - 45,20,68,0.29411764705882354,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kane County, IL",46 - 55,9,68,0.1323529411764706,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kent County, MI ",18 - 25,15,100,0.15,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kent County, MI ",26 - 35,28,100,0.28,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kent County, MI ",36 - 45,36,100,0.36,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kent County, MI ",46 - 55,14,100,0.14,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"King County Adult Detention, WA",18 - 25,11,64,0.171875,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"King County Adult Detention, WA",26 - 35,26,64,0.40625,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"King County Adult Detention, WA",36 - 45,16,64,0.25,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"King County Adult Detention, WA",46 - 55,9,64,0.140625,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Kosciusko County, IN",36 - 45,9,17,0.5294117647058824,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"La Plata County, CO ",36 - 45,11,18,0.6111111111111112,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"La Port County Jail, IN",18 - 25,7,37,0.1891891891891892,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"La Port County Jail, IN",26 - 35,12,37,0.32432432432432434,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"La Port County Jail, IN",36 - 45,10,37,0.2702702702702703,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"La Port County Jail, IN",46 - 55,7,37,0.1891891891891892,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lackawana County, PA",18 - 25,11,116,0.09482758620689655,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lackawana County, PA",26 - 35,36,116,0.3103448275862069,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lackawana County, PA",36 - 45,42,116,0.3620689655172414,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lackawana County, PA",46 - 55,20,116,0.1724137931034483,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lackawana County, PA",56 - 65,6,116,0.05172413793103448,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lake County Detention Center, FL",36 - 45,10,29,0.3448275862068966,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lake County Detention Center, FL",46 - 55,7,29,0.2413793103448276,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County Prison, PA",18 - 25,13,59,0.22033898305084745,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County Prison, PA",26 - 35,19,59,0.3220338983050847,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County Prison, PA",36 - 45,17,59,0.288135593220339,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County Prison, PA",46 - 55,8,59,0.13559322033898305,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County, NE",18 - 25,10,76,0.13157894736842105,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County, NE",26 - 35,15,76,0.19736842105263158,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County, NE",36 - 45,27,76,0.35526315789473684,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County, NE",46 - 55,17,76,0.2236842105263158,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lancaster County, NE",56 - 65,7,76,0.09210526315789473,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Larimer County, CO",26 - 35,13,46,0.2826086956521739,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Larimer County, CO",36 - 45,25,46,0.5434782608695652,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lassen County, CA",36 - 45,7,17,0.4117647058823529,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lea County Sheriff's Office, NM",26 - 35,16,35,0.45714285714285713,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lea County Sheriff's Office, NM",36 - 45,13,35,0.37142857142857144,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lebanon County, PA",18 - 25,10,66,0.15151515151515152,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lebanon County, PA",26 - 35,21,66,0.3181818181818182,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lebanon County, PA",36 - 45,21,66,0.3181818181818182,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lebanon County, PA",46 - 55,12,66,0.18181818181818182,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lee County, FL",18 - 25,9,59,0.15254237288135594,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lee County, FL",26 - 35,15,59,0.2542372881355932,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lee County, FL",36 - 45,23,59,0.3898305084745763,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lehigh County, PA",18 - 25,14,76,0.18421052631578946,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lehigh County, PA",26 - 35,20,76,0.2631578947368421,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lehigh County, PA",36 - 45,19,76,0.25,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lehigh County, PA",46 - 55,17,76,0.2236842105263158,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Leon County Jail, FL",18 - 25,19,94,0.20212765957446807,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Leon County Jail, FL",26 - 35,30,94,0.3191489361702128,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Leon County Jail, FL",36 - 45,29,94,0.30851063829787234,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Leon County Jail, FL",46 - 55,10,94,0.10638297872340426,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lexington-Fayette County Detention Center, KY",18 - 25,6,27,0.2222222222222222,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lexington-Fayette County Detention Center, KY",26 - 35,9,27,0.3333333333333333,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lexington-Fayette County Detention Center, KY",36 - 45,8,27,0.2962962962962963,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lincoln County, OR",26 - 35,11,40,0.275,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lincoln County, OR",36 - 45,14,40,0.35,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lincoln County, OR",46 - 55,7,40,0.175,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Livingston County, MI",26 - 35,10,32,0.3125,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Livingston County, MI",36 - 45,8,32,0.25,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Livingston County, MI",46 - 55,7,32,0.21875,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lorain County, OH ",18 - 25,6,45,0.13333333333333333,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lorain County, OH ",26 - 35,10,45,0.2222222222222222,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ALL_STATES,all-surveys,"Lorain County, OH ",36 - 45,19,45,0.4222222222222222,facility_name__age,,,,,,,,,,,,,,,,,,,,,,,,,,
